dataset,variable,label
NFHS-5 Individual,s440a_5,did you receive advice on the following at least once about the importance of in
NFHS-5 Individual,s440a_6,did you receive advice on the following at least once about the importance of in
NFHS-5 Individual,s440b_1,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440b_2,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440b_3,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440b_4,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440b_5,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440b_6,did you receive advice on the following at least once about cord care?
NFHS-5 Individual,s440c_1,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440c_2,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440c_3,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440c_4,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440c_5,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440c_6,did you receive advice on the following at least once about breastfeeding?
NFHS-5 Individual,s440d_1,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440d_2,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440d_3,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440d_4,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440d_5,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440d_6,did you receive advice on the following at least once about keeping the baby war
NFHS-5 Individual,s440e_1,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s440e_2,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s440e_3,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s440e_4,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s440e_5,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s440e_6,did you receive advice on the following at least once about family planning?
NFHS-5 Individual,s441_1,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s441_2,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s441_3,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s441_4,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s441_5,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s441_6,"during delivery, did you experience a breech presentation?"
NFHS-5 Individual,s442_1,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s442_2,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s442_3,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s442_4,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s442_5,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s442_6,"during delivery, did you experience prolonged labour?"
NFHS-5 Individual,s443_1,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s443_2,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s443_3,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s443_4,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s443_5,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s443_6,"during delivery, did you experience excessive bleeding?"
NFHS-5 Individual,s449_1,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s449_2,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s449_3,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s449_4,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s449_5,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s449_6,transport used by respondent to go to health facility for delivery
NFHS-5 Individual,s450a_1,person who arranged transport: doctor
NFHS-5 Individual,s450a_2,person who arranged transport: doctor
NFHS-5 Individual,s450a_3,person who arranged transport: doctor
NFHS-5 Individual,s450a_4,person who arranged transport: doctor
NFHS-5 Individual,s450a_5,person who arranged transport: doctor
NFHS-5 Individual,s450a_6,person who arranged transport: doctor
NFHS-5 Individual,s450b_1,person who arranged transport: anm
NFHS-5 Individual,s450b_2,person who arranged transport: anm
NFHS-5 Individual,s450b_3,person who arranged transport: anm
NFHS-5 Individual,s450b_4,person who arranged transport: anm
NFHS-5 Individual,s450b_5,person who arranged transport: anm
NFHS-5 Individual,s450b_6,person who arranged transport: anm
NFHS-5 Individual,s450c_1,person who arranged transport: health worker
NFHS-5 Individual,s450c_2,person who arranged transport: health worker
NFHS-5 Individual,s450c_3,person who arranged transport: health worker
NFHS-5 Individual,s450c_4,person who arranged transport: health worker
NFHS-5 Individual,s450c_5,person who arranged transport: health worker
NFHS-5 Individual,s450c_6,person who arranged transport: health worker
NFHS-5 Individual,s450d_1,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450d_2,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450d_3,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450d_4,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450d_5,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450d_6,person who arranged transport: anganwadi worker
NFHS-5 Individual,s450e_1,person who arranged transport: asha
NFHS-5 Individual,s450e_2,person who arranged transport: asha
NFHS-5 Individual,s450e_3,person who arranged transport: asha
NFHS-5 Individual,s450e_4,person who arranged transport: asha
NFHS-5 Individual,s450e_5,person who arranged transport: asha
NFHS-5 Individual,s450e_6,person who arranged transport: asha
NFHS-5 Individual,s450f_1,person who arranged transport: pri member
NFHS-5 Individual,s450f_2,person who arranged transport: pri member
NFHS-5 Individual,s450f_3,person who arranged transport: pri member
NFHS-5 Individual,s450f_4,person who arranged transport: pri member
NFHS-5 Individual,s450f_5,person who arranged transport: pri member
NFHS-5 Individual,s450f_6,person who arranged transport: pri member
NFHS-5 Individual,s450g_1,person who arranged transport: ngo
NFHS-5 Individual,s450g_2,person who arranged transport: ngo
NFHS-5 Individual,s450g_3,person who arranged transport: ngo
NFHS-5 Individual,s450g_4,person who arranged transport: ngo
NFHS-5 Individual,s450g_5,person who arranged transport: ngo
NFHS-5 Individual,s450g_6,person who arranged transport: ngo
NFHS-5 Individual,s450h_1,person who arranged transport: cbo
NFHS-5 Individual,s450h_2,person who arranged transport: cbo
NFHS-5 Individual,s450h_3,person who arranged transport: cbo
NFHS-5 Individual,s450h_4,person who arranged transport: cbo
NFHS-5 Individual,s450h_5,person who arranged transport: cbo
NFHS-5 Individual,s450h_6,person who arranged transport: cbo
NFHS-5 Individual,s450i_1,person who arranged transport: husband
NFHS-5 Individual,s450i_2,person who arranged transport: husband
NFHS-5 Individual,s450i_3,person who arranged transport: husband
NFHS-5 Individual,s450i_4,person who arranged transport: husband
NFHS-5 Individual,s450i_5,person who arranged transport: husband
NFHS-5 Individual,s450i_6,person who arranged transport: husband
NFHS-5 Individual,s450j_1,person who arranged transport: mother-in-law
NFHS-5 Individual,s450j_2,person who arranged transport: mother-in-law
NFHS-5 Individual,s450j_3,person who arranged transport: mother-in-law
NFHS-5 Individual,s450j_4,person who arranged transport: mother-in-law
NFHS-5 Individual,s450j_5,person who arranged transport: mother-in-law
NFHS-5 Individual,s450j_6,person who arranged transport: mother-in-law
NFHS-5 Individual,s450k_1,person who arranged transport: mother
NFHS-5 Individual,s450k_2,person who arranged transport: mother
NFHS-5 Individual,s450k_3,person who arranged transport: mother
NFHS-5 Individual,s450k_4,person who arranged transport: mother
NFHS-5 Individual,s450k_5,person who arranged transport: mother
NFHS-5 Individual,s450k_6,person who arranged transport: mother
NFHS-5 Individual,s450l_1,person who arranged transport: relatives/friends
NFHS-5 Individual,s450l_2,person who arranged transport: relatives/friends
NFHS-5 Individual,s450l_3,person who arranged transport: relatives/friends
NFHS-5 Individual,s450l_4,person who arranged transport: relatives/friends
NFHS-5 Individual,s450l_5,person who arranged transport: relatives/friends
NFHS-5 Individual,s450l_6,person who arranged transport: relatives/friends
NFHS-5 Individual,s450m_1,person who arranged transport: self
NFHS-5 Individual,s450m_2,person who arranged transport: self
NFHS-5 Individual,s450m_3,person who arranged transport: self
NFHS-5 Individual,s450m_4,person who arranged transport: self
NFHS-5 Individual,s450m_5,person who arranged transport: self
NFHS-5 Individual,s450m_6,person who arranged transport: self
NFHS-5 Individual,s450x_1,person who arranged transport: other
NFHS-5 Individual,s450x_2,person who arranged transport: other
NFHS-5 Individual,s450x_3,person who arranged transport: other
NFHS-5 Individual,s450x_4,person who arranged transport: other
NFHS-5 Individual,s450x_5,person who arranged transport: other
NFHS-5 Individual,s450x_6,person who arranged transport: other
NFHS-5 Individual,s451_1,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s451_2,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s451_3,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s451_4,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s451_5,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s451_6,respondent's out-of-pocket delivery cost: transportation
NFHS-5 Individual,s452a_1,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452a_2,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452a_3,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452a_4,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452a_5,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452a_6,respondent's out-of-pocket delivery cost: hospital stay
NFHS-5 Individual,s452b_1,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452b_2,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452b_3,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452b_4,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452b_5,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452b_6,respondent's out-of-pocket delivery cost: tests
NFHS-5 Individual,s452c_1,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452c_2,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452c_3,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452c_4,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452c_5,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452c_6,respondent's out-of-pocket delivery cost: medicines
NFHS-5 Individual,s452d_1,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s452d_2,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s452d_3,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s452d_4,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s452d_5,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s452d_6,respondent's out-of-pocket delivery cost: other
NFHS-5 Individual,s454_1,total respondent's out-of-pocket delivery cost
NFHS-5 Individual,s454_2,total respondent's out-of-pocket delivery cost
NFHS-5 Individual,s454_3,total respondent's out-of-pocket delivery cost
NFHS-5 Individual,s454_4,total respondent's out-of-pocket delivery cost
NFHS-5 Individual,s454_5,total respondent's out-of-pocket delivery cost
